Year	Rank	InverseRank	Company	Revenue	Profit
1975	234	267	Imcera_Group	858.5	70.4	   
1975	235	266	Westvaco	856.5	63.2	   
1975	236	265	Northrop_Grumman	853.3	18.1	   
1975	237	264	Cummins	833	24	   
1975	238	263	Owens_Corning	828.5	34.7	   
1975	239	262	Time_Warner	825.6	50.2	   
1975	240	261	Jos._Schlitz_Brewing	814.5	49	   
1975	241	260	Sherwin-Williams	802.3	29.3	   
1975	242	259	Pharmacia	794.6	69.1	   
1975	243	258	Universal_Oil_Products	791.4	27.8	   
1975	244	257	Chromalloy_American	789	26	   
1975	245	256	Brunswick	785.6	36.9	   
1975	246	255	Diamond_International	779.3	51.3	   
1975	247	254	Container_Corp._of_America	767.5	45.9	   
1975	248	253	Crown_Holdings	766.2	39.7	   
1975	249	252	Abbott_Laboratories	765.4	55	   
1975	250	251	Eltra	763.9	35.4	   
1975	251	250	BOC	760.2	32.8	   
1975	252	249	Cerro	758.3	15.9	   
1975	253	248	Polaroid	757.3	28.4	   
1975	254	247	Akzona	753.9	33.4	   
1975	255	246	Castle_and_Cooke	753.1	42.7	   
1975	256	245	Intl._Multifoods	751.9	12	   
1975	257	244	J.E._Seagram	750	32.2	   
1975	258	243	Sunbeam/Oster	739.9	31.4	   
1975	259	242	Gould	739.7	30.4	   
1975	260	241	Times_Mirror	735.4	58.5	   
1975	261	240	MBPXL	727.1	4	   
1975	262	239	Gold_Kist_Holdings	720.6	N.A.	   
1975	263	238	Warner_Communications	720.1	48.5	   
1975	264	237	Brown_Shoe	719.5	17.7	   
1975	265	236	National_Can	709.8	20.3	   
1975	266	235	Schering-Plough	703.8	124	   
1975	267	234	St._Joe_Minerals	687.7	88.6	   
1975	268	233	Great_Northern_Nekoosa	673.9	60.3	   
1975	269	232	Lever_Brothers	669.2	10.3	   
1975	270	231	Timken	665.5	52.9	   
1975	271	230	Kane-Miller	660.9	10	   
1975	272	229	Lear_Siegler	658.1	20.1	   
1975	273	228	Aeroquip-Vickers	655.3	31.7	   
1975	274	227	Cyclops_Industries	652.9	19.5	   
1975	275	226	Scovill	652.3	14.9	   
1975	276	225	Lone_Star_Industries	651.7	25.5	   
1975	277	224	General_Host	650.9	16.9	   
1975	278	223	Black_and_Decker	642	44.6	   
1975	279	222	MCA	641.9	57.8	   
1975	280	221	Pennwalt_Corp	641	27	   
1975	281	220	USM	634.6	19.7	   
1975	282	219	ConAgra_Foods	633.6	-11.9	   
1975	283	218	Avco	628.4	-20.7	   
1975	284	217	Liggett_Group	627.3	28.5	   
1975	285	216	Universal_Leaf_Tobacco	626.1	11.4	   
1975	286	215	Interlake	623.8	39	   
1975	287	214	Staley_Continental	621.4	15	   
1975	288	213	G.D._Searle	621.3	72.4	   
1975	289	212	Indian_Head	615.4	22.5	   
1975	290	211	Bemis	610.8	19.3	   
1975	291	210	Revlon	609.2	49.8	   
1975	292	209	Hammermill_Paper	607.5	35.5	   
1975	293	208	Springs_Industries	600.4	13.6	   
1975	294	207	Campbell_Taggart	590.2	15.4	   
1975	295	206	National_Gypsum	584	27.6	   
1975	296	205	Sperry_and_Hutchinson	581.8	13.9	   
1975	297	204	WestPoint_Stevens	580.8	24.7	   
1975	298	203	Reliance_Electric	580	28.9	   
1975	299	202	Premcor	578.9	-7.1	   
1975	300	201	Richardson-Vicks	576.4	46.4	   
1975	301	200	Kayser-Roth	571.8	10.1	   
1975	302	199	Avnet	571	28.5	   
1975	303	198	Tecumseh_Products	571	28.7	   
1975	304	197	Texasgulf	568.5	147.4	   
1975	305	196	A.O._Smith	567.7	0.5	   
1975	306	195	Knight-Ridder	566.7	34.9	   
1975	307	194	M._Lowenstein	562.8	7.8	   
1975	308	193	Air_Products_and_Chem.	562.6	39.7	   
1975	309	192	Chesebrough-Pond's	561.3	43.6	   
1975	310	191	Certainteed	559.1	-7.4	   
1975	311	190	Norton	558.3	25.1	   
1975	312	189	Clorox	557.6	19.7	   
1975	313	188	Carborundum	556.8	26.7	   
1975	314	187	Witco	556.8	23.7	   
1975	315	186	Mohasco	551	6.2	   
1975	316	185	Metromedia_International	550.7	9.6	   
1975	317	184	Newmont_Mining	547.7	113.6	   
1975	318	183	Stanley_Works	545	19.9	   
1975	319	182	Eastern_Gas_and_Fuel_Associates	543.4	42	   
1975	320	181	Loews	542.8	45.3	   
1975	321	180	AM_International	540.8	0.3	   
1975	322	179	Cluett_Peabody	538.1	-9.4	   
1975	323	178	ACF_Industries	535.1	28.8	   
1975	324	177	NVF	533.4	44.1	   
1975	325	176	GK_Technologies	518.7	27.1	   
1975	326	175	US_Pharmaceuticals	518.1	58.1	   
1975	327	174	Revere_Copper_and_Brass	517.5	17.2	   
1975	328	173	Hershey_Foods	514	22.1	   
1975	329	172	Blue_Bell	513.8	19.8	   
1975	330	171	GATX	512.6	57.4	   
1975	331	170	Tesoro	510.8	60.9	   
1975	332	169	McGraw-Hill	510.4	29.8	   
1975	333	168	Di_Giorgio	508	-3	   
1975	334	167	Hoover	502.7	8.7	   
1975	335	166	Harris	502.1	18.2	   
1975	336	165	Utah_International	501.2	96.9	   
1975	337	164	Harsco	498.1	25.4	   
1975	338	163	McLouth_Steel	495.4	22.4	   
1975	339	162	Peavey	495.2	20.9	   
1975	340	161	I-T-E_Imperial	495	20.4	   
1975	341	160	Hartmarx	494.9	11.8	   
1975	342	159	Rexnord	492.7	17.7	   
1975	343	158	Apogent_Technologies	491.6	22.4	   
1975	344	157	Trans_Union	490.3	33.7	   
1975	345	156	Potlatch	487.9	45.3	   
1975	346	155	Thiokol	483.9	24.7	   
1975	347	154	Reichhold_Chemicals	483.6	24.7	   
1975	348	153	AMP	482.1	46.2	   
1975	349	152	Flintkote	480.1	14.7	   
1975	350	151	Outboard_Marine	480.1	16.7	   
1975	351	150	Figgie_International	475.8	11.2	   
1975	352	149	Southwest_Forest_Industries	473.2	10.7	   
1975	353	148	Ward_Foods	472.8	1.2	   
1975	354	147	National_Service_Industries	472.2	22.8	   
1975	355	146	UV_Industries	472.1	30.3	   
1975	356	145	Hygrade_Food_Products	471.5	6.1	   
1975	357	144	Hoerner_Waldorf	471.4	33.3	   
1975	358	143	General_Signal	470.3	20.6	   
1975	359	142	Inmont	469.5	14.2	   
1975	360	141	Amsted_Industries	468.5	17.9	   
1975	361	140	MacMillan	466.6	15.7	   
1975	362	139	Baxter_International	466.3	36.3	   
1975	363	138	CBI_Industries	465.9	28.5	   
1975	364	137	Libby,_McNeill_and_Libby	464.7	13.5	   
1975	365	136	Alumax	464.1	35.8	   
1975	366	135	Square_D	461.7	36.4	   
1975	367	134	Louisiana-Pacific	460.1	56.6	   
1975	368	133	Sundstrand	456.8	18.8	   
1975	369	132	Cook_Industries	456.6	46.2	   
1975	370	131	Tyco_Laboratories	454	12.5	   
1975	371	130	R.R._Donnelley_and_Sons	453.9	28.8	   
1975	372	129	Saxon_Industries	453.6	2.6	   
1975	373	128	Bell_and_Howell	453.5	15.5	   
1975	374	127	Cincinnati_Milacron	452.8	11.8	   
1975	375	126	Pitney_Bowes	446.6	25.1	   
1975	376	125	U.S._Shoe	445.1	12.8	   
1975	377	124	Simmons	441.3	12.9	   
1975	378	123	Dan_River	439.7	7	   
1975	379	122	Thomas_J._Lipton	437.2	22.1	   
1975	380	121	Chemetron	437.1	22.3	   
1975	381	120	ESB	436	19.3	   
1975	382	119	Champion_Spark_Plug	435.4	47.4	   
1975	383	118	Dayco	434.3	7.4	   
1975	384	117	Cone_Mills	434	15.3	   
1975	385	116	Pabst_Brewing	431.3	18.3	   
1975	386	115	Vulcan_Materials	431	30	   
1975	387	114	General_Instrument	425.7	14	   
1975	388	113	Cyprus_Amax_Minerals	424	50	   
1975	389	112	Digital_Equipment	421.9	44.4	   
1975	390	111	Riviana_Foods	420.1	9.9	   
1975	391	110	Westmoreland_Coal	420	36.2	   
1975	392	109	Rohr	419.9	8.2	   
1975	393	108	Howmet	416.4	24.1	   
1975	394	107	Cessna_Aircraft	416.1	21.6	   
1975	395	106	Spencer_Foods	415.8	2.2	   
1975	396	105	Fairmont_Foods	415.6	4.1	   
1975	397	104	Midland-Ross	414.8	20.5	   
1975	398	103	Savannah_Foods_and_Industries	412.4	-13.9	   
1975	399	102	Crown_Central	411.3	10.2	   
1975	400	101	Anchor_Hocking	411	16.3	   
1975	401	100	Purex_Industries	409.4	16.5	   
1975	402	99	Becton_Dickinson	408.3	28.5	   
1975	403	98	Signode	404.8	23.9	   
1975	404	97	Cabot	400.6	27	   
1975	405	96	American_Bakeries	398.6	-1.7	   
1975	406	95	Parker_Hannifin	397.5	18.4	   
1975	407	94	Cooper_Industries	396.6	23.6	   
1975	408	93	Joy_Technologies	396.4	18.3	   
1975	409	92	Stokely-Van_Camp	395.5	10.4	   
1975	410	91	Cannon_Mills	395.2	15.5	   
1975	411	90	Norris_Industries	393	11.5	   
1975	412	89	Interstate_Brands	392.1	2.7	   
1975	413	88	Handy_and_Harman	391	12.2	    
1975	414	87	New_York_Times	389.6	20.3	   
1975	415	86	Rath_Packing	389.2	0.6	   
1975	416	85	VF	389	25.5	   
1975	417	84	Trane	388.7	9.6	   
1975	418	83	Willamette_Industries	388.7	37.5	   
1975	419	82	Ex-Cell-O	387	18.8	   
1975	420	81	Miles_Laboratories	386.2	16	   
1975	421	80	Fairchild_Camera_and_Instrument	384.9	27	   
1975	422	79	Questor	384.3	-3	   
1975	423	78	Green_Giant	383.6	9.6	   
1975	424	77	Congoleum	379.6	0.5	   
1975	425	76	Koehring	377.1	5.4	   
1975	426	75	Lubrizol	376.9	50.5	   
1975	427	74	Cutler-Hammer	367.9	14.8	   
1975	428	73	Federal-Mogul	367.5	10.7	   
1975	429	72	Kellwood	367.5	8.6	   
1975	430	71	Eagle-Picher_Industries	367.3	18	   
1975	431	70	Tosco	365.9	8.7	   
1975	432	69	Hobart	363.7	19.1	   
1975	433	68	H.K._Porter	363.4	12.9	   
1975	434	67	Mattel	360.9	-5.4	   
1975	435	66	Dairylea_Cooperative	359.5	N.A.	   
1975	436	65	Insilco	358.8	15	   
1975	437	64	Emhart	356.7	21.3	   
1975	438	63	Masonite	355.5	30.3	   
1975	439	62	Collins_and_Aikman	352.9	14.1	   
1975	440	61	Wheelabrator-Frye	351	12.7	   
1975	441	60	Southern_Industries	348.3	-7.9	   
1975	442	59	Idle_Wild_Foods	343.5	4.3	   
1975	443	58	Federal_Paper_Board	340.3	20.9	   
1975	444	57	Robertson-Ceco	338.6	7.3	   
1975	445	56	Fedders	336.8	-10	   
1975	446	55	Roper	336.1	-5.6	   
1975	447	54	Dover	333.9	22.4	   
1975	448	53	Superior_Oil	332.7	68	   
1975	449	52	Inland_Container	332.1	26.8	   
1975	450	51	Bluebird	331.8	3.2	   
1975	451	50	Bangor_Punta	330.7	-34.5	   
1975	452	49	Gardner-Denver	328.2	23.7	   
1975	453	48	Penn-Dixie_Industries	327.1	6.4	   
1975	454	47	Gannett	326.9	33.2	   
1975	455	46	Warnaco_Group	324.3	5.7	   
1975	456	45	Jonathan_Logan	322.5	6.1	   
1975	457	44	Ferro	322.3	17.7	   
1975	458	43	Copperweld	321.9	16.8	   
1975	459	42	General_Infractories	320.1	12.2	   
1975	460	41	Monfort_of_Colorado	319.9	-2	   
1975	461	40	C._Brewer	318.8	35.2	   
1975	462	39	Household_Manufacturing	318.6	8.1	   
1975	463	38	Briggs_and_Stratton	317.9	25.9	   
1975	464	37	Houdaille_Industries	317.7	18.2	   
1975	465	36	Nashua	315.9	12.4	   
1975	466	35	Acco_Industries	314.3	7.8	   
1975	467	34	Bunker_Ramo	314	6.9	   
1975	468	33	Thiokol	313.4	18	   
1975	469	32	American_Hoist_and_Derrick	313.2	8.5	   
1975	470	31	Phillips-Van_Heusen	309.7	5.6	   
1975	471	30	Ceco_Industries	309.6	11	   
1975	472	29	Northwestern_Steel_and_Wire	308.5	34.2	   
1975	473	28	Belco_Petroleum	306.1	43.2	   
1975	474	27	Keystone_Consolidated_Industries	305.7	10.4	   
1975	475	26	Allied_Products	304.9	6.4	   
1975	476	25	Seaboard	303.7	2.6	   
1975	477	24	Talley_Industries	303.6	8.3	   
1975	478	23	Amtel	302.5	10.1	   
1975	479	22	Butler_Manufacturing	302.1	20.1	   
1975	480	21	Skyline	300.5	8.9	   
1975	481	20	Fieldcrest_Cannon	300.4	1.4	   
1975	482	19	General_Cinema	299.5	11.1	   
1975	483	18	Fleetwood_Enterprises	299.4	2.8	   
1975	484	17	Bausch_and_Lomb	296.6	12.5	   
1975	485	16	Avery_Dennison	296.3	16.9	   
1975	486	15	Southdown	295.5	17.4	   
1975	487	14	Brockway	295.1	12	   
1975	488	13	Champion_Home_Builders	294.3	8	   
1975	489	12	Fibreboard	293.8	7.3	   
1975	490	11	Microdot	293.8	11	   
1975	491	10	Cenco	293.2	5.4	   
1975	492	9	Varian_Associates	293	7.3	   
1975	493	8	Olinkraft	291.8	29.5	   
1975	494	7	Flavorland_Industries	291.6	2.3	   
1975	495	6	Scott_and_Fetzer	291.3	13.7	   
1975	496	5	Hanes	288.8	-4.1	   
1975	497	4	United_Refining	288.3	4.6	   
1975	498	3	Washington_Post	287.6	14.4	   
1975	499	2	Sheller-Globe	286.8	7.6	   
1975	500	1	Tyler	286	12.6	   
1976	1	500	Exxon_Mobil	44864.8	2503	   
1976	2	499	General_Motors	35724.9	1253.1	   
1976	3	498	Texaco	24507.5	830.6	   
1976	4	497	Ford_Motor	24009.1	322.7	   
1976	5	496	Mobil	20620.4	809.9	   
1976	6	495	ChevronTexaco	16822.1	772.5	   
1976	7	494	Intl._Business_Machines	14436.5	1989.9	   
1976	8	493	Gulf_Oil	14268	700	   
1976	9	492	General_Electric	13399.1	580.8	   
1976	10	491	Chrysler	11699.3	-259.5	   
1976	11	490	ITT_Industries	11367.6	398.2	   
1976	12	489	Amoco	9955.2	787	   
1976	13	488	U.S._Steel	8167.3	559.6	   
1976	14	487	Shell_Oil	8143.4	514.8	   
1976	15	486	Atlantic_Richfield	7307.9	350.4	   
1976	16	485	Conoco	7253.8	330.9	   
1976	17	484	DuPont	7221.5	271.8	   
1976	18	483	ATandT_Technologies	6590.1	107.3	   
1976	19	482	Procter_and_Gamble	6081.7	333.9	   
1976	20	481	CBS	5862.7	165.2	   
1976	21	480	Union_Carbide	5665	381.7	   
1976	22	479	Tenneco_Automotive	5599.7	342.9	   
1976	23	478	Goodyear_Tire_and_Rubber	5452.5	161.6	   
1976	24	477	Navistar_International	5335.4	79.4	   
1976	25	476	Occidental_Petroleum	5333.9	172	   
1976	26	475	ConocoPhillips	5133.6	342.6	   
1976	27	474	Unocal	5086.4	232.8	   
1976	28	473	Bethlehem_Steel	4977.2	242	   
1976	29	472	Caterpillar	4963.7	398.7	   
1976	30	471	Eastman_Kodak	4958.5	613.7	   
1976	31	470	Rockwell_Automation	4943.4	101.6	   
1976	32	469	Dow_Chemical	4888.1	615.7	   
1976	33	468	Kraft	4857.4	139.6	   
1976	34	467	RCA	4789.5	110	   
1976	35	466	Esmark	4730.7	79.7	   
1976	36	465	Sunoco	4389.1	220.1	   
1976	37	464	LTV	4312.5	13.1	   
1976	38	463	Beatrice	4191.8	134.8	   
1976	39	462	Xerox	4094	244.3	   
1976	40	461	United_Technologies	3877.8	117.5	   
1976	41	460	Greyhound	3733.3	81.2	   
1976	42	459	Firestone_Tire_and_Rubber	3724.2	134.3	   
1976	43	458	Boeing	3718.9	76.3	   
1976	44	457	General_Foods	3675.1	99.4	   
1976	45	456	Ashland	3637.1	119.4	   
1976	46	455	Monsanto	3624.7	306.3	   
1976	47	454	Sealed_Air	3529.2	166.7	   
1976	48	453	Nabisco_Group_Holdings	3528.9	338.7	   
1976	49	452	Litton_Industries	3430.2	35.3	   
1976	50	451	Lockheed_Martin	3387.2	45.3	   
1976	51	450	Borden_Chemical	3367.2	92.9	   
1976	52	449	McDonnell_Douglas	3255.7	85.7	   
1976	53	448	Citgo_Petroleum	3200.7	137.7	   
1976	54	447	Amerada_Hess	3179.6	128.4	   
1976	55	446	Ralston_Purina	3149.1	99.5	   
1976	56	445	3M	3127.3	261.6	   
1976	57	444	Continental_Group	3101.9	107.2	   
1976	58	443	International_Paper	3080.8	218	   
1976	59	442	ARMCO	3046.7	116.7	   
1976	60	441	Sperry	3040.9	131.4	   
1976	61	440	Getty_Oil	2983.6	256.7	   
1976	62	439	Deere	2955.2	179.1	   
1976	63	438	Marathon_Oil	2878.2	128.1	   
1976	64	437	Coca-Cola	2872.8	239.3	   
1976	65	436	American_Can	2870.2	77.3	   
1976	66	435	Colgate-Palmolive	2860.5	119	   
1976	67	434	Honeywell	2760.1	77.8	   
1976	68	433	Bestfoods	2741.5	109.2	   
1976	69	432	Gulf_and_Western_Industries	2602.1	140.1	   
1976	70	431	Bendix	2589.7	79.8	   
1976	71	430	TRW	2585.7	103.9	   
1976	72	429	Fortune_Brands	2569.7	148.5	   
1976	73	428	Singer	2568	-451.9	   
1976	74	427	Altria_Group	2564	211.6	   
1976	75	426	Sara_Lee	2535.8	12.7	   
1976	76	425	BP_America	2484.2	126.6	   
1976	77	424	Textron	2459.1	96	   
1976	78	423	Weyerhaeuser	2421.3	191.9	   
1976	79	422	Champion_International	2399.3	61	   
1976	80	421	Georgia-Pacific	2358.6	148	   
1976	81	420	Republic_Steel	2333.3	72.2	   
1976	82	419	Honeywell_Intl.	2333.1	116.2	   
1976	83	418	PepsiCo	2321.2	104.6	   
1976	84	417	General_Mills	2308.9	76.2	   
1976	85	416	Alcoa	2305.9	64.8	   
1976	86	415	FMC	2291.9	108.2	   
1976	87	414	American_Motors	2282.2	-27.5	   
1976	88	413	Owens-Illinois	2273.2	87.3	   
1976	89	412	Wyeth	2258.6	250.7	   
1976	90	411	Raytheon	2245.4	71	   
1976	91	410	National_Intergroup	2241.2	58	   
1976	92	409	Johnson_and_Johnson	2224.7	183.8	   
1976	93	408	Uniroyal	2187.6	23	   
1976	94	407	Chiquita_Brands_Intl.	2186.5	10.8	   
1976	95	406	Warner-Lambert	2172.3	163.9	   
1976	96	405	NCR	2165.6	72.5	   
1976	97	404	Signal_Companies	2162.9	41.1	   
1976	98	403	General_Dynamics	2160	84.5	   
1976	99	402	Ryerson_Tull	2107.4	83.3	   
1976	100	401	Carnation	2075.3	88.5	   
1976	101	400	Dresser_Industries	2011.6	123.9	   
1976	102	399	Pullman	2007	39.4	   
1976	103	398	Nabisco_Brands	1970.8	59	   
1976	104	397	Burlington_Industries_Equity	1958.1	39.8	   
1976	105	396	CBS	1938.9	122.9	   
1976	106	395	American_Cyanamid	1928.4	147.7	   
1976	107	394	Goodrich	1901.2	25.6	   
1976	108	393	Celanese	1900	50	   
1976	109	392	PPG_Industries	1886.6	89	   
1976	110	391	Bristol-Myers_Squibb	1827.7	141.7	   
1976	111	390	Archer_Daniels_Midland	1822.9	35	   
1976	112	389	Norton_Simon	1815.2	82.8	   
1976	113	388	Iowa_Beef_Processors	1805.3	23.2	   
1976	114	387	Standard_Brands	1799.9	66.9	   
1976	115	386	Kerr-McGee	1798.6	131.1	   
1976	116	385	Central_Soya	1789.3	21	   
1976	117	384	Crown_Zellerbach	1758.1	74.5	   
1976	118	383	GenCorp	1752	62.4	   
1976	119	382	Teledyne	1715	101.7	   
1976	120	381	Combustion_Engineering	1711.2	44.6	   
1976	121	380	Ingersoll-Rand	1708.3	119.2	   
1976	122	379	Amstar	1687	39	   
1976	123	378	Reynolds_Metals	1679.3	60	   
1976	124	377	Unisys	1675.6	164.4	   
1976	125	376	Pfizer	1665.5	147.7	   
1976	126	375	H.J._Heinz	1662.7	66.6	   
1976	127	374	Anheuser-Busch	1645	84.7	   
1976	128	373	BorgWarner	1639	44.5	   
1976	129	372	American_Standard	1622.3	44.8	   
1976	130	371	Kaisertech	1578.1	94.7	   
1976	131	370	Babcock_and_Wilcox	1565	42.3	   
1976	132	369	Eaton	1558.3	47	   
1976	133	368	Campbell_Soup	1545.6	87	   
1976	134	367	Lykes	1517.8	56.9	   
1976	135	366	Farmland_Industries	1507.8	N.A.	   
1976	136	365	Whitman	1504.8	48.6	   
1976	137	364	Brink's	1504.2	200.1	   
1976	138	363	Ogden	1491.3	47	   
1976	139	362	Merck	1489.7	228.8	   
1976	140	361	Kimberly-Clark	1483.7	102.5	   
1976	141	360	Associated_Milk_Producers	1477.9	N.A.	   
1976	142	359	Whirlpool	1467.6	58.9	   
1976	143	358	OfficeMax	1458	63.9	   
1976	144	357	Allis-Chalmers	1443.3	29.4	   
1976	145	356	Clark_Equipment	1424.6	46.6	   
1976	146	355	Hercules	1413.1	32.5	   
1976	147	354	North_American_Philips	1409.8	31.4	   
1976	148	353	Gillette	1406.9	80	   
1976	149	352	Studebaker-Worthington	1396.2	29.9	   
1976	150	351	St._Regis	1394.8	95.9	   
1976	151	350	Quaker_Oats	1389	31	   
1976	152	349	Texas_Instruments	1367.6	62.1	   
1976	153	348	U.S._Industries	1341.6	10.5	   
1976	154	347	Agway	1329.4	N.A.	   
1976	155	346	Grumman	1328.6	23.5	   
1976	156	345	Motorola	1311.8	41.1	   
1976	157	344	Imcera_Group	1302.9	166	   
1976	158	343	Avon_Products	1295.1	139	   
1976	159	342	Safety-Kleen	1287.5	27.9	   
1976	160	341	Dart_Industries	1280.4	79	   
1976	161	340	NL_Industries	1279.3	45.6	   
1976	162	339	Del_Monte_Foods	1279.3	47.2	   
1976	163	338	Olin	1260.6	59.4	   
1976	164	337	Emerson_Electric	1250.3	96.2	   
1976	165	336	Mead	1244.6	52.8	   
1976	166	335	Walter_Industries	1237.3	70	   
1976	167	334	Eli_Lilly	1233.7	181.3	   
1976	168	333	White_Consolidated_Industries	1229.9	46.9	   
1976	169	332	White_Motor	1228.7	-69.4	   
1976	170	331	Control_Data	1218.2	41.5	   
1976	171	330	Furniture_Brands_Intl.	1217.9	53.6	   
1976	172	329	Kellogg	1213.6	103	   
1976	173	328	Pillsbury	1197.4	30.9	   
1976	174	327	Scott_Paper	1191.9	64.8	   
1976	175	326	Fruit_of_the_Loom	1187.5	101.1	   
1976	176	325	Kidde	1155.9	43.2	   
1976	177	324	Dana	1136.5	62.2	   
1976	178	323	Maxus_Energy	1129.3	114.3	   
1976	179	322	Heublein	1124.2	61.5	   
1976	180	321	Land_O'Lakes	1124	N.A.	   
1976	181	320	J.P._Stevens	1123	19.9	   
1976	182	319	Crane	1119.5	63.6	   
1976	183	318	Squibb	1111	98.2	   
1976	184	317	Manville	1107	38.4	   
1976	185	316	Genesco	1096	-14.3	   
1976	186	315	Fruehauf	1094.4	25.1	   
1976	187	314	Williams	1090.1	123.8	   
1976	188	313	Anaconda	1087.8	-39.8	   
1976	189	312	Pennzoil	1078.3	106.8	   
1976	190	311	Koppers	1075.5	60.3	   
1976	191	310	American_Broadcasting	1064.6	17.1	   
1976	192	309	Oscar_Mayer	1054.6	27	   
1976	193	308	Martin_Marietta	1053.4	55.4	   
1976	194	307	Rohm_and_Haas	1046	23	   
1976	195	306	Ethyl	1029.2	61	   
1976	196	305	Coltec_Industries	1022.8	52.1	   
1976	197	304	Charter	1021.8	5.4	   
1976	198	303	Foster_Wheeler	1020.9	14.1	   
1976	199	302	Kaiser_Industries	1016.2	78.8	   
1976	200	301	Levi_Strauss	1015.2	64.7	   
1976	201	300	Pet	1008.5	23.2	   
1976	202	299	AMF	1004.7	32.1	   
1976	203	298	Asarco	1004.6	25.4	   
1976	204	297	Hormel_Foods	995.6	13.4	   
1976	205	296	Northrop_Grumman	988.1	24.7	   
1976	206	295	FINA	986	40.2	   
1976	207	294	Hewlett-Packard	981.2	83.6	   
1976	208	293	United_Merchants_and_Mfrs.	978.1	-18.5	   
1976	209	292	Container_Corp._of_America	964.7	74.6	   
1976	210	291	GAF	964.4	30.9	   
1976	211	290	AMAX	962.1	134.4	   
1976	212	289	Sterling_Drug	957.1	82.1	   
1976	213	288	Stauffer_Chemical	949.8	98.7	   
1976	214	287	Quantum_Chemical	942.6	62.4	   
1976	215	286	Abbott_Laboratories	940.7	70.7	   
1976	216	285	Corning	939	31.1	   
1976	217	284	Ikon_Office_Solutions	932	31.2	   
1976	218	283	Murphy_Oil	931	40.1	   
1976	219	282	Carrier	929.9	13.5	   
1976	220	281	Jos._Schlitz_Brewing	923	30.9	   
1976	221	280	Time_Warner	910.7	45.1	   
1976	222	279	Zenith_Electronics	900.5	30.8	   
1976	223	278	Pharmacia	890.8	66.7	   
1976	224	277	Owens_Corning	884.9	41.8	   
1976	225	276	Anderson_Clayton	878.9	31.5	   
1976	226	275	McGraw-Edison	874.6	37.7	   
1976	227	274	Sherwin-Williams	866.9	28.6	   
1976	228	273	Armstrong_Holdings	859.4	36.6	   
1976	229	272	Sunbeam/Oster	852.7	23.1	   
1976	230	271	Castle_and_Cooke	843.1	38.2	   
1976	231	270	Union_Camp	835.9	88.7	   
1976	232	269	J.E._Seagram	835.4	29.1	   
1976	233	268	Intl._Multifoods	828.2	14.1	   
1976	234	267	Wheeling_Pittsburgh	826.7	0.6	   
1976	235	266	Crown_Holdings	825	41.6	   
1976	236	265	USG	820.4	30.5	   
1976	237	264	Brunswick	818	18.1	   
1976	238	263	Tesoro	815.8	42.9	   
1976	239	262	Gold_Kist_Holdings	815.2	N.A.	   
1976	240	261	Polaroid	812.7	62.6	   
1976	241	260	MCA	811.5	95.5	   
1976	242	259	Timken	804.5	61.3	   
1976	243	258	Times_Mirror	799.5	47.2	   
1976	244	257	National_Can	799.1	18.7	   
1976	245	256	Westvaco	797.5	39.1	   
1976	246	255	Budd	794.1	9.6	   
1976	247	254	Schering-Plough	793.3	138.9	   
1976	248	253	Allegheny_International	792	30.1	   
1976	249	252	Chromalloy_American	791.4	21.7	   
1976	250	251	Cummins	789.2	0.5	   
1976	251	250	Commonwealth_Oil_Refining	783.8	-24.2	   
1976	252	249	Phelps_Dodge	780.8	46.4	   
1976	253	248	Diamond_International	779.1	49.2	   
1976	254	247	Staley_Continental	776.8	50.4	   
1976	255	246	Evans_Products	774.3	12.7	   
1976	256	245	Gould	772.9	37.1	   
1976	257	244	Kennecott	768.6	21.7	   
1976	258	243	Eltra	766.6	36.5	   
1976	259	242	BOC	765.7	42.7	   
1976	260	241	Universal_Leaf_Tobacco	760.5	14	   
1976	261	240	Brown_Shoe	752.1	13.1	   
1976	262	239	Revlon	749.8	62.6	   
1976	263	238	Lever_Brothers	747.5	11.3	   
1976	264	237	St._Joe_Minerals	729.4	81.7	   
1976	265	236	Clorox	721.5	21.1	   
1976	266	235	Pennwalt_Corp	713.7	33.4	   
1976	267	234	Whittaker	712.6	3	   
1976	268	233	G.D._Searle	711.8	80.5	   
1976	269	232	MBPXL	708.8	5.7	   
1976	270	231	Peabody_Holding	705.9	40.8	   
1976	271	230	Air_Products_and_Chem.	699	54.2	   
1976	272	229	Paccar	689.9	20.6	   
1976	273	228	Utah_International	686.3	111.6	   
1976	274	227	Aeroquip-Vickers	684.1	31.9	   
1976	275	226	Akzona	681.7	7.9	   
1976	276	225	USM	678.9	10.2	   
1976	277	224	Liggett_Group	676	36.2	   
1976	278	223	Chesebrough-Pond's	674.6	47.9	   
1976	279	222	Warner_Communications	669.8	9.1	   
1976	280	221	Campbell_Taggart	667.8	18.6	   
1976	281	220	General_Host	667.6	9.4	   
1976	282	219	Richardson-Vicks	658.7	44.6	   
1976	283	218	Kane-Miller	657.5	10.2	   
1976	284	217	Black_and_Decker	653.9	35.4	   
1976	285	216	Avco	650.7	60.8	   
1976	286	215	Interlake	650.5	34.4	   
1976	287	214	Great_Northern_Nekoosa	647.1	42.5	   
1976	288	213	Reliance_Electric	643.1	35	   
1976	289	212	Lear_Siegler	642.5	19.3	   
1976	290	211	American_Beef_Packers	631.8	-32.8	   
1976	291	210	Lone_Star_Industries	611.5	19.3	   
